"","Query Mass","Database Mass (neutral mass)","rt","Isotope","Adduct","Name","spectra","Biofluid","ENTRY","p.adj","p","Fisher.Test","Mean Class plasma","Mean Class plasma_ringer_palm","Median Class plasma","Median Class plasma_ringer_palm","plasma","plasma_ringer_palm","X1","X2","X3","X4","X5","X6","X7","X8"
"695",200.9958,"Unknown","7.7","","","Unknown","38","unknown","unknown",0.932420834660639,0.932420834660639,NA,11957271.2621749,11892513.1586806,12198736.7662352,11676753.2761797,4,4,12881330.8955661,12277674.9806883,12119798.551782,10550280.6206632,13323418.8451893,12083943.2381331,10893127.2371737,11269563.3142263
"696",215.0478,"Unknown","7.67","","","Unknown","38","unknown","unknown",0.19956317783951,0.19956317783951,NA,1585631.27401477,1780352.16595755,1571745.32657807,1744233.54518659,4,4,1575398.22180844,1568092.43134769,1728653.39727416,1470381.04562877,2064652.24607695,1875051.81764989,1568289.32738008,1613415.27272329
"697",222.1279,"Unknown","7.65","","[M+NH4]+ 204.086","Unknown","38","unknown","unknown",0.659947213890203,0.659947213890203,NA,1061316.9585169,1082778.10340057,1066175.0129999,1099597.25808125,4,4,1026651.09528531,1072030.77542644,1086266.71278249,1060319.25057336,1149374.60850443,1049819.90765807,1155492.24640489,976425.651034881
"698",223.1485,"Unknown","7.65","","","Unknown","38","unknown","unknown",0.026487002337777,0.026487002337777,NA,3358617.91202042,2902546.54546666,3381096.97489014,2937452.50207517,4,4,3570754.41672154,3347892.5080218,3101523.28157985,3414301.44175847,3154813.69499591,2916719.20267478,2580467.4827204,2958185.80147556
"699",224.0136,"Unknown","7.67","","","Unknown","38","unknown","unknown",0.210282524525309,0.210282524525309,NA,10518587.7299517,7395766.36188747,10288643.7544957,9075511.30529325,4,3,12193325.4703688,11054703.2257793,9522584.2832122,9303737.94044678,1572398.71346088,9859644.12350248,9122048.87910767,9028973.73147883
"700",224.1238,"Unknown","7.62","","","Unknown","38","unknown","unknown",0.368611476291486,0.368611476291486,NA,581752.668994305,425732.896180077,578513.367008112,507395.376974472,4,3,568626.39819877,673081.305273406,588400.335817453,496902.63668759,682304.584054687,526094.656153917,5836.24671667814,488696.097795027
"701",497.343,"Unknown","6.9","","[M+H]+ 496.337","Unknown","3","unknown","unknown",0.65397528350613,0.65397528350613,NA,415236511.648631,371502489.339682,463626423.313556,378722116.595654,4,4,479138813.285213,523941320.747617,209751879.219792,448114033.3419,510482298.694509,399573241.208116,357870991.983191,218083425.472912
"702",242.0223,"Unknown","7.69","","[M+NH4+HCOOH]+ 177.984","Unknown","38","unknown","unknown",0.771539231864336,0.771539231864336,NA,5428524.80544038,5545460.46813275,5480848.47632531,5442574.0113507,4,4,6098920.43697599,5490271.07512374,5471425.87752688,4653481.83213492,6177514.64161509,5681131.72716133,5119179.20821453,5204016.29554006
"703",243.0414,"Unknown","7.69","","[M+K]+ 204.086","Unknown","38","unknown","unknown",0.430265138780176,0.430265138780176,NA,2442096.52515732,2231225.51983475,2379317.34511557,2124898.08323523,4,4,2978391.45225955,2524114.34918569,2234520.34104546,2031359.95813859,2635045.7801199,2159992.45564528,2040060.13274862,2089803.71082518
"704",251.1434,"Unknown","7.63","","","Unknown","38","unknown","unknown",0.251691016911319,0.251691016911319,NA,1453412.6699828,1097034.37623293,1472101.56324899,1265562.63917831,4,3,1443844.79323496,1500358.33326301,1347289.37903163,1522158.17440161,1496031.50955659,1264426.63225048,1266698.64610614,360980.717018495
"705",256.0741,"Unknown","7.68","","","Unknown","38","unknown","unknown",0.251640897501776,0.251640897501776,NA,724397.69012579,955581.681581241,818468.027071869,880889.680731293,3,4,279470.466201901,850973.387300882,981184.240157519,785962.666842857,1218591.40955293,899923.897723184,841955.955309444,861855.463739403
"706",293.9995,"Unknown","7.68","","","Unknown","38","unknown","unknown",0.719160009305123,0.719160009305123,NA,981998.442765169,889528.293189637,1021108.80764768,971169.314224578,4,3,1080481.16022654,1073113.13535846,969104.479936888,805294.995538781,1352303.83403934,1022512.49106501,919826.13738415,263470.710270055
"707",302.9712,"Unknown","7.7","","[M+K+CF3COOH]+ 130.018","Unknown","38","unknown","unknown",0.185957489373933,0.185957489373933,NA,1776415.69784928,1677094.88042385,1816633.74980484,1692119.47072246,4,4,1632376.09340052,1814963.61461175,1840019.19838693,1818303.88499793,1567285.46096744,1756855.11928305,1636748.92502225,1747490.01642268
"708",310.948,"Unknown","7.63","","","Unknown","38","unknown","unknown",0.925912385774233,0.925912385774233,NA,626844.640718774,625147.444227152,627842.222747667,622582.843216032,4,4,603027.306948671,648666.810431092,610191.484345752,645492.961149582,596366.530122131,619950.549724642,625215.136707422,659057.560354412
"709",312.9431,"Unknown","7.64","[53][M]+","[M+Na]+ 289.953","Unknown","38","unknown","unknown",0.462438707240534,0.462438707240534,NA,12589982.1216927,12139203.2659419,12643798.5399232,11960745.8640113,4,4,12225902.3276091,13365330.7511779,13061694.7522373,11707000.6557464,11369273.1059113,13266048.2298337,11580386.4184307,12341105.3095919
"710",313.9465,"Unknown","7.66","[53][M+1]+","","Unknown","38","unknown","unknown",0.342376475761466,0.342376475761466,NA,475676.969084156,637153.646823355,601804.118301539,628559.610942705,3,4,571883.127656922,646903.997924744,52195.6418088018,631725.108946157,570357.808413074,721137.556994935,665883.99164032,591235.23024509
"711",328.9155,"Unknown","7.68","","[M+K]+ 289.953","Unknown","38","unknown","unknown",0.924555992302295,0.924555992302295,NA,1390439.91290368,1413306.55818685,1403170.23464259,1318704.93517765,4,4,1751250.38189456,1457073.07089331,1349267.39839187,1004168.80043498,1893349.98157633,1429096.31123259,1122466.38081577,1208313.5591227
"712",497.3488,"Unknown","6.9","","[M+H]+ 496.337","Unknown","3","unknown","unknown",0.32846548849566,0.32846548849566,NA,410808275.550862,284803416.918798,459066034.193414,286880224.216558,4,3,471432304.620645,519258125.531638,205842908.284981,446699763.766183,503518606.006066,61934613.2360099,356480648.701776,217279799.73134
"713",330.9581,"Unknown","7.66","","[M+K+CF3COOH]+ 158.001","Unknown","38","unknown","unknown",0.353632523469964,0.353632523469964,NA,1861061.83492505,1376676.56506011,1862913.18025251,1756575.45888837,4,3,1672594.75204454,2045826.22715064,1916575.81992269,1809250.54058233,1780334.71669676,1931086.20577443,62469.1366892597,1732816.20107997
"714",336.9095,"Unknown","7.65","","","Unknown","38","unknown","unknown",0.796680683867023,0.796680683867023,NA,2448227.29291966,2409479.87546519,2391624.72169966,2328115.09543911,4,4,2718282.95515516,2415966.53454393,2367282.90885538,2291376.77312417,2725592.24805269,2273337.61095445,2382892.57992377,2256097.06292983
"715",338.9045,"Unknown","7.66","","","Unknown","38","unknown","unknown",0.721418004005838,0.721418004005838,NA,1299378.22680535,1343315.44271855,1295803.20548935,1276361.74124972,4,4,1227704.21208725,1342284.18012741,1378202.28415545,1249322.23085129,1651901.53285512,1329948.92352042,1168636.75551964,1222774.55897901
"716",339.9038,"Unknown","7.66","[69][M]+","[M+H]+ 338.897","Unknown","38","unknown","unknown",0.508184683169429,0.508184683169429,NA,3009335.48543686,3555511.81003774,3669619.00151268,3508550.21500475,3,4,3807834.27355553,3531403.72946983,3822838.25760995,875265.681112111,4082150.4996481,3469636.01519663,3547464.41481287,3122796.31049337
"717",340.9055,"Unknown","7.66","[69][M+1]+","","Unknown","38","unknown","unknown",0.512366295904641,0.512366295904641,NA,979443.588683288,941575.138389254,955095.399805001,952257.273421306,4,4,1073419.32113665,959924.960705569,934164.2339865,950265.838904433,1025110.64996295,1001055.10525266,903459.441589953,836675.356751449
"718",368.9846,"Unknown","7.71","","","Unknown","38","unknown","unknown",0.0772931122673189,0.0772931122673189,NA,727544.046718148,419165.419647337,724543.646308113,428266.194883597,4,2,769138.540108747,699995.85392472,749091.438691506,691950.354147621,240898.041954279,615634.347812915,191291.694901408,628837.593920746
"719",407.8913,"Unknown","7.67","","[M+Na+HCOOH]+ 338.897","Unknown","38","unknown","unknown",0.502933594243993,0.502933594243993,NA,1169863.14615614,1095351.40808102,1148028.36741975,1069998.56121272,4,4,1350769.19655488,1200846.1108835,1095210.623956,1032626.65323018,1297870.02111671,1131654.50725452,1008342.61517092,943538.488781946
"720",434.8521,"Unknown","7.67","","[2M+2K-H]+ 178.967","Unknown","38","unknown","unknown",0.00130535752940671,0.00130535752940671,NA,210062.811246968,682738.589519607,209254.678647419,658340.150148465,0,4,233040.49934276,227569.607734969,190939.74955987,188701.388350273,812193.166293937,602080.891487562,632108.039779352,684572.260517578
"721",634.4483,"633.436951","6.65","[156][M]+","[M+K]+ 595.488 [M+Na]+ 611.461 [M+NH4]+ 616.417 [M+H]+ 633.443"," PE(14:0/14:1(9Z)) ","72","Blood","HMDB08822 ",0.49839290654279,0.49839290654279,NA,16399846.9023076,13290472.3780422,16983061.4695207,16258266.0740131,4,3,19868844.3134826,14097278.6255588,20021751.0593996,11611513.6107896,15013119.7214617,18218835.5043718,2426521.85977067,17503412.4265646
"722",634.4483,"633.436951","6.65","[156][M]+","[M+K]+ 595.488 [M+Na]+ 611.461 [M+NH4]+ 616.417 [M+H]+ 633.443"," PE(14:1(9Z)/14:0) ","72","Blood","HMDB08854 ",0.49839290654279,0.49839290654279,NA,16399846.9023076,13290472.3780422,16983061.4695207,16258266.0740131,4,3,19868844.3134826,14097278.6255588,20021751.0593996,11611513.6107896,15013119.7214617,18218835.5043718,2426521.85977067,17503412.4265646
"723",498.3428,"Unknown","6.9","[119][M+2]+","","Unknown","3","unknown","unknown",0.988816649431794,0.988816649431794,NA,54891174.9151298,54617096.7326047,68383717.8284171,55656515.4302871,3,4,70943254.6996233,76228882.7310163,6568381.27266848,65824180.9572108,75019663.3532274,59728482.7574171,51584548.1031571,32135692.7166174
"724",634.4531,"Unknown","6.65","","[M+K]+ 595.488 [M+Na]+ 611.461 [M+NH4]+ 616.417 [M+H]+ 633.443","Unknown","72","unknown","unknown",0.0269726785404766,0.0269726785404766,NA,6876943.93555205,15847278.5079626,5132821.71858305,16417422.7707501,1,4,5216252.22520991,14144717.1367907,5049391.2119562,3097415.16825142,15045673.8206003,18240905.4763653,12313363.0139851,17789171.7208998
"725",635.454,"Unknown","6.65","[156][M+1]+","","Unknown","72","unknown","unknown",0.61673410911927,0.61673410911927,NA,4989671.62928883,5801021.85962994,5935773.17701369,5866096.8999867,3,4,7025351.20223635,5087803.32691352,6783743.02711385,1061788.96089158,5454377.60988404,7118521.91699019,4353371.72155617,6277816.19008937
"726",738.1246,"Unknown","6.5","","","Unknown","100","unknown","unknown",0.0212136672575868,0.0212136672575868,NA,1562088.38134419,394839.210263303,1586188.22326351,500874.434772497,4,0,822394.182825319,1481271.51710481,1691104.92942222,2253582.89602441,577607.971508217,511097.403683589,490651.465861405,0
"727",317.2237,"Unknown","6.39","","","Unknown","107","unknown","unknown",0.0436570053107867,0.0436570053107867,NA,2670942.02500556,1249806.14852306,2444398.12157695,1406635.96096158,4,3,2288534.14015234,3743865.0550396,2051106.80182876,2600262.10300155,2070918.92351763,1509625.9622113,115033.748651438,1303645.95971186
"728",869.6165,"Unknown","7.05","","","Unknown","122","unknown","unknown",0.000196498295265957,0.000196498295265957,NA,2971338.18595447,15546163.6881576,3268735.66306675,15568296.295968,0,4,3487597.60823946,3049873.71789404,1088552.79200483,4259328.62567955,17915271.7404604,13132790.4202342,16803473.8938828,14333118.6980532
"729",805.5334,"Unknown","6.82","[174][M+1]+","","Unknown","136","unknown","unknown",0.0402531082218911,0.0402531082218911,NA,4983671.34516637,43276340.1560236,2714024.05449155,49267952.9269414,1,4,2473164.44836474,14446197.6697437,60439.6019386641,2954883.66061836,11970531.1510096,62598923.6192018,58414132.6756448,40121773.1782381
"730",338.2618,"Unknown","6.32","[67][M]+","[M+K]+ 299.3 [M+Na]+ 315.274 [M+NH4]+ 320.229 [M+H]+ 337.256","Unknown","153","unknown","unknown",0.549545755431151,0.549545755431151,NA,3767440.07628298,2753516.06898771,3605359.60228807,3006709.2790721,3,4,2817023.73194073,7415032.44314697,4393695.47263541,444008.657408812,2682387.65190714,3331030.90623706,3587132.4929173,1413513.22488936
"731",338.2647,"Unknown","6.32","","[M+K]+ 299.3 [M+Na]+ 315.274 [M+NH4]+ 320.229 [M+H]+ 337.256","Unknown","153","unknown","unknown",0.0322699150768436,0.0322699150768436,NA,4778029.30712333,1392394.88898177,4547450.08411337,969689.592215736,4,2,2638453.66975633,7378763.39051026,4365698.20898083,4729201.9592459,611862.894140741,3128517.95723895,501682.414256668,1327516.29029073
"732",339.2702,"Unknown","6.31","[67][M+1]+","","Unknown","153","unknown","unknown",0.116409361197119,0.116409361197119,NA,714649.245561928,348029.361957947,678301.29442458,373874.557174974,4,4,354692.76486328,1147301.62853527,566451.251265259,790151.337583902,363688.628558769,384060.485791179,495428.216164655,148940.117317187
"733",491.8348,"Unknown","7.03","","","Unknown","160","unknown","unknown",0.00448525497022115,0.00448525497022115,NA,390749.486268599,1637843.67605823,378780.82868559,1614196.10041114,0,4,530726.29454121,375384.12070483,274709.993162006,382177.536666351,1881692.95940333,1346699.24141894,2020801.55973047,1302180.94368018
"734",498.3463,"Unknown","6.9","","","Unknown","3","unknown","unknown",0.630221278020489,0.630221278020489,NA,61672711.3082692,54841615.8418685,68672687.4024452,55789461.6055239,4,4,71516098.7034102,76764837.0682227,32580633.3599637,65829276.1014802,75688942.4954989,59929080.4614673,51649842.7495805,32098597.6609274
"735",965.6289,"Unknown","7.03","","","Unknown","177","unknown","unknown",0.0342104381850237,0.0342104381850237,NA,1709598.93829081,3949717.14380553,1554398.8307785,3643507.37246347,1,4,1858351.73227129,3429797.1457254,299800.945880814,1250445.92928572,5195570.24357003,3759660.73789178,3527354.00703516,3316283.58672515
"736",254.2114,"Unknown","6.12","","[M+H]+ 253.204","Unknown","184","unknown","unknown",0.0274120846719999,0.0274120846719999,NA,587882.380526341,358797.855465096,615281.808148638,320081.26519027,4,4,620666.359152575,655981.516602802,609897.2571447,464984.389205288,260729.820491371,364492.864229535,275669.666151005,534299.070988475
"737",276.1932,"Unknown","6.11","","[M+Na]+ 253.204","Unknown","184","unknown","unknown",0.0854592170804245,0.0854592170804245,NA,629450.004895914,380548.730342224,580528.611011564,308540.093235579,4,4,622426.003797875,831315.735778816,538631.218225252,525427.061781713,241708.831103759,322563.54201791,294516.644453247,663405.903793979
"738",195.1227,"Unknown","6.98","","","Unknown","200","unknown","unknown",0.00424107470107152,0.00424107470107152,NA,17652917.1272951,3581434.884194,18072470.6407641,3379199.2447214,4,4,17903303.6129891,23074128.2195628,18241637.6685392,11392599.0080895,6661265.00749431,906076.039838882,5275271.92002872,1483126.56941409
"739",445.9595,"Unknown","7.45","","","Unknown","211","unknown","unknown",0.0110634116384701,0.0110634116384701,NA,14811171.0076802,4918467.41873988,15980309.92751,4646778.09641978,4,3,8759648.71425181,16076056.6218655,15884563.2331545,18524415.461449,1708890.35132771,2715659.13925024,6577897.05358932,8671423.13079224
"740",499.349,"Unknown","6.9","[119][M+3]+","","Unknown","3","unknown","unknown",0.128635109225229,0.128635109225229,NA,7642640.44525403,3725560.76377661,8686165.26985078,2866765.43211443,4,2,9227976.28841937,9455899.39373069,3742331.84758386,8144354.25128218,8570929.27327138,1862750.75284593,597782.917606182,3870780.11138294
"741",515.3102,"Unknown","6.9","[126][M]2+","","Unknown","3","unknown","unknown",0.167912488134012,0.167912488134012,NA,41032825.5675109,21292547.7062019,43426327.9617716,23776937.5794841,4,3,60893030.4548347,49928141.3878089,16385615.8916658,36924514.5357343,822399.357333069,36793916.3085064,31472923.0599216,16080952.0990466
"742",515.3137,"Unknown","6.9","","","Unknown","3","unknown","unknown",0.379927838529107,0.379927838529107,NA,41058508.6676003,30562330.7094346,43476842.218037,34355262.7291278,4,4,60880546.2042807,50060442.4168978,16399804.0300467,36893242.0191762,37440322.7541445,36907279.5490946,31803245.909161,16098474.6253385
"743",225.1958,"Unknown","5.83","","[M+H]+ 224.188","Unknown","1","unknown","unknown",0.431906395122453,0.431906395122453,NA,2112937124.45834,1535956169.8903,1821610215.78978,1532227766.738,4,3,3726450341.27986,1082077724.97394,2495826971.24477,1147393460.33479,1903293689.3265,1616883305.75535,1447572227.72066,1176075456.75869
"744",515.814,"Unknown","6.9","[126][M+1]2+","","Unknown","3","unknown","unknown",0.404385703400262,0.404385703400262,NA,21313118.3776025,16166965.4708355,21897674.0819891,17563773.3775979,4,4,32796786.5042327,24070634.2411027,8660338.84219888,19724713.9228755,20195418.1739859,18993441.5150211,16134105.2401747,9344896.95416022
